Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0037920	-	3R	+	11620090	11621728	36.014462	23.961233	59.705238
FBgn0037921	-	3R	-	11621466	11625644	10.099865	6.719668	16.743687
FBgn0037922	-	3R	+	11623339	11624948	64.152718	42.682251	106.353203
FBgn0037923	-	3R	-	11625051	11626638	2.959699	2.577141	6.421573
FBgn0042205	-	3R	+	11626889	11628452	18.529028	12.327781	30.717663
FBgn0037924	-	3R	+	11628759	11633206	78.300232	52.094913	129.807129
FBgn0262081	-	3R	-	11633278	11650706	49.553719	43.531532	108.469398
FBgn0264986	-	3R	+	11637177	11638553	0.000000	0.000000	0.000000
FBgn0037926	-	3R	+	11650971	11655691	24.436384	17.072535	42.540371
FBgn0259227	-	3R	+	11656149	11673974	27.280005	18.150003	45.225143
FBgn0037930	-	3R	+	11674221	11674923	41.281757	27.465685	68.437431
FBgn0037931	-	3R	-	11674920	11678116	13.956780	9.285761	23.137730
FBgn0011290	-	3R	-	11678386	11679690	158.100479	120.674667	300.690247
FBgn0037933	-	3R	+	11679743	11680976	35.493050	23.614326	58.840832
FBgn0037934	-	3R	-	11680972	11684342	0.492379	0.327591	0.816272
FBgn0037935	-	3R	-	11684672	11688133	0.000000	0.000000	0.000000
FBgn0037936	-	3R	-	11688381	11690051	0.170257	0.113276	0.282254
FBgn0042110	-	3R	-	11690386	11691799	0.000000	0.000000	0.000000
FBgn0037937	-	3R	-	11693410	11694311	0.000000	0.000000	0.000000
FBgn0265271	-	3R	+	11696509	11698327	0.000000	0.000000	0.000000
FBgn0037939	-	3R	+	11700614	11702720	0.000000	0.000000	0.000000
FBgn0267675	-	3R	+	11702913	11703708	0.000000	0.000000	0.000000
FBgn0025821	-	3R	+	11704030	11704916	0.000000	0.000000	0.000000
FBgn0037940	-	3R	+	11711676	11712371	0.000000	0.000000	0.000000
FBgn0037941	-	3R	+	11721734	11732479	0.161142	0.107211	0.267143
FBgn0037942	-	3R	+	11735447	11736877	12.058926	8.920631	22.227921
FBgn0002906	-	3R	-	11736810	11741783	51.998283	34.595631	86.203430
FBgn0037943	-	3R	+	11741890	11744027	72.787689	48.427292	120.668373
FBgn0037944	-	3R	-	11744229	11750029	28.193033	21.274189	53.009811
FBgn0262364	-	3R	+	11750333	11750916	0.000000	0.000000	0.000000
FBgn0017581	-	3R	-	11750931	11764457	500.731781	370.299622	922.691467
FBgn0265276	-	3R	-	11765038	11779128	1.575387	2.253937	5.616231
FBgn0267155	-	3R	+	11780641	11781108	0.386752	0.257315	0.641162
FBgn0037949	-	3R	-	11781131	11787014	20.713982	14.000134	34.884739
FBgn0037950	-	3R	+	11787176	11789393	0.668803	0.486840	1.213081
FBgn0025802	-	3R	-	11789293	11796948	11.841787	7.948932	19.806696
FBgn0051116	-	3R	-	11797244	11813207	0.571792	0.504382	1.256790
FBgn0259139	-	3R	-	11815206	11819420	141.336212	103.247627	257.266541
FBgn0019624	-	3R	+	11819359	11820299	409.653931	338.694244	843.939026
FBgn0037955	-	3R	-	11820381	11822493	22.613989	18.144403	45.211189
FBgn0037956	-	3R	-	11822702	11869460	1.771475	1.184725	2.952029
FBgn0003312	-	3R	+	11877235	11879754	0.947264	0.630236	1.570387
FBgn0037958	-	3R	-	11879702	11882534	25.972914	17.280367	43.058231
FBgn0051368	-	3R	+	11882790	11892382	10.676999	7.110782	17.718243
FBgn0037960	-	3R	-	11883938	11887168	4.751537	3.163002	7.881389
FBgn0037962	-	3R	-	11892306	11893297	0.000000	0.000000	0.000000
FBgn0037963	-	3R	-	11893512	11949129	34.421501	22.901402	57.064407
FBgn0085336	-	3R	+	11897582	11898419	0.000000	0.000000	0.000000
FBgn0037964	-	3R	+	11931262	11933640	0.000000	0.000000	0.000000
FBgn0051211	-	3R	+	11949680	11954038	23.803553	16.063898	40.027107
FBgn0013275	-	3R	-	11954163	11956544	6.096977	4.056457	10.107647
FBgn0013276	-	3R	+	11958535	11960909	6.507790	4.329780	10.788698
FBgn0260741	-	3R	-	11960883	11962805	22.624063	15.052300	37.506466
FBgn0000147	-	3R	+	11963124	11964826	42.645805	28.373219	70.698761
FBgn0260742	-	3R	-	11964674	11967691	30.063906	23.361286	58.210320
FBgn0260743	-	3R	+	11967708	11971686	58.321598	38.944199	97.038933
FBgn0260744	-	3R	-	11971007	11974910	12.635630	17.931318	44.680237
FBgn0037970	-	3R	+	11971694	11972896	0.075618	0.050310	0.125361
FBgn0037972	-	3R	-	11975156	11977197	5.300163	4.097883	10.210871
FBgn0264984	-	3R	-	11977640	11978178	0.250464	0.166639	0.415222
FBgn0037973	-	3R	-	11978574	11980390	8.756852	5.826131	14.517222
FBgn0037974	-	3R	-	11980704	11982062	0.297297	0.197798	0.492863
FBgn0037975	-	3R	-	11983098	11984541	0.000000	0.000000	0.000000
FBgn0260745	-	3R	-	11984862	11993315	22.825804	21.282597	53.030762
FBgn0037976	-	3R	-	11994175	12005473	0.297347	0.198199	0.493861
FBgn0260746	-	3R	+	11999278	12003516	3.177996	2.114393	5.268523
FBgn0037978	-	3R	-	12007476	12010434	4.934389	4.114411	10.252056
FBgn0037979	-	3R	+	12010772	12015059	40.985554	27.268616	67.946381
FBgn0037980	-	3R	-	12014943	12017031	17.816744	12.192869	30.381496
FBgn0037981	-	3R	+	12017156	12018550	11.559140	7.690557	19.162891
FBgn0051358	-	3R	-	12027736	12031757	0.000000	0.000000	0.000000
FBgn0260231	-	3R	-	12028070	12031757	0.000000	0.000000	0.000000
FBgn0260230	-	3R	-	12028070	12031757	0.000000	0.000000	0.000000
FBgn0037985	-	3R	+	12033142	12035525	0.004195	0.002791	0.006955
FBgn0037986	-	3R	+	12040528	12043453	0.000000	0.000000	0.000000
FBgn0037989	-	3R	-	12068375	12090612	0.857162	0.632863	1.576932
FBgn0051361	-	3R	+	12094876	12111420	0.072548	0.179455	0.447157
FBgn0037993	-	3R	-	12138833	12158595	0.107450	0.071489	0.178132
FBgn0261714	-	3R	-	12162887	12166186	0.320715	0.218432	0.544277
FBgn0037996	-	3R	-	12208159	12210360	0.000000	0.000000	0.000000
FBgn0037998	-	3R	-	12213792	12219686	12.789936	13.034994	32.479858
FBgn0037997	-	3R	+	12214501	12215659	0.000000	0.000000	0.000000
FBgn0037999	-	3R	-	12219881	12221464	15.862168	10.553459	26.296507
FBgn0267676	-	3R	+	12221039	12221630	0.000000	0.000000	0.000000
FBgn0264829	-	3R	+	12258737	12262879	0.000000	0.000000	0.000000
FBgn0003651	-	3R	+	12258737	12302785	0.036816	0.086032	0.214368
FBgn0264830	-	3R	+	12260969	12261230	0.000000	0.000000	0.000000
FBgn0267677	-	3R	+	12266104	12266610	0.000000	0.000000	0.000000
FBgn0264831	-	3R	+	12268784	12270223	0.000000	0.000000	0.000000
FBgn0038009	-	3R	+	12270890	12271300	0.000000	0.000000	0.000000
FBgn0259975	-	3R	+	12273126	12273521	0.305556	0.203293	0.506555
FBgn0267678	-	3R	+	12276604	12276932	0.000000	0.000000	0.000000
FBgn0038011	-	3R	+	12311353	12313119	2.961517	1.970364	4.909641
FBgn0038012	-	3R	+	12323521	12325210	7.455621	4.960392	12.360024
FBgn0038013	-	3R	-	12348987	12350644	12.572607	8.752354	21.808615
FBgn0038014	-	3R	-	12350815	12352103	0.000000	0.000000	0.000000
FBgn0038016	-	3R	-	12352143	12356265	59.868011	39.831539	99.249962
FBgn0038017	-	3R	+	12360008	12363255	0.000000	0.000000	0.000000
FBgn0065094	-	3R	+	12362916	12362989	0.000000	0.000000	0.000000
FBgn0038018	-	3R	-	12363667	12364680	0.000000	0.000000	0.000000
FBgn0042206	-	3R	-	12364776	12365735	0.684932	0.455701	1.135489
FBgn0038020	-	3R	-	12366163	12367564	12.117048	8.142010	20.287796
FBgn0001149	-	3R	-	12367817	12369268	379.580078	257.989014	642.842285
FBgn0267679	-	3R	+	12370507	12371099	0.000000	0.000000	0.000000
FBgn0010038	-	3R	+	12371971	12372704	1.460490	0.971697	2.421219
FBgn0010039	-	3R	+	12373068	12373813	15.882039	10.566679	26.329449
FBgn0010040	-	3R	+	12374100	12374824	0.622069	0.413877	1.031274
FBgn0010041	-	3R	+	12375733	12376572	0.476190	0.316820	0.789434
FBgn0010042	-	3R	+	12377128	12377907	0.476923	0.317308	0.790649
FBgn0010043	-	3R	+	12378500	12379255	0.000000	0.000000	0.000000
FBgn0010044	-	3R	+	12380008	12380815	0.000000	0.000000	0.000000
FBgn0038028	-	3R	-	12380869	12382691	0.000000	0.000000	0.000000
FBgn0038029	-	3R	+	12383336	12385624	0.000000	0.000000	0.000000
FBgn0085431	-	3R	+	12386249	12402902	0.000000	0.000000	0.000000
FBgn0053098	-	3R	+	12387188	12388794	0.000000	0.000000	0.000000
FBgn0038032	-	3R	-	12390166	12395980	0.000000	0.000000	0.000000
FBgn0038033	-	3R	-	12390166	12395980	0.000000	0.000000	0.000000
FBgn0038034	-	3R	-	12396007	12398929	0.809056	0.538283	1.341264
FBgn0286075	-	3R	-	12399011	12401839	10.302227	6.854304	17.079165
FBgn0038037	-	3R	-	12403340	12406028	6.123738	4.074261	10.152012
FBgn0038038	-	3R	+	12406532	12408107	13.461294	8.956102	22.316307
FBgn0038039	-	3R	+	12408316	12411768	21.484175	18.466345	46.013386
FBgn0000455	-	3R	-	12411809	12413759	13.838710	9.443660	23.531174
FBgn0065087	-	3R	-	12413388	12413446	0.011431	0.007605	0.018950
FBgn0082831	-	3R	+	12413828	12421251	56.788708	37.782810	94.145050
FBgn0038042	-	3R	-	12421236	12422429	0.000000	0.000000	0.000000
FBgn0038043	-	3R	+	12422768	12423606	297.370667	197.847427	492.984924
FBgn0004103	-	3R	-	12423621	12425917	296.085327	196.992249	490.854065
FBgn0038045	-	3R	+	12426578	12427877	0.000000	0.000000	0.000000
FBgn0038046	-	3R	-	12427795	12429282	74.278389	49.419086	123.139679
FBgn0038047	-	3R	+	12429560	12431235	3.721503	2.476000	6.169556
FBgn0086134	-	3R	+	12431321	12432556	190.017090	126.422661	315.012787
FBgn0029512	-	3R	-	12432533	12433822	105.052513	69.893806	174.157410
FBgn0038049	-	3R	+	12434098	12435643	31.442066	20.919115	52.125065
FBgn0043043	-	3R	+	12436248	12437857	0.000000	0.000000	0.000000
FBgn0286930	-	3R	-	12437817	12439139	0.000000	0.000000	0.000000
FBgn0038051	-	3R	-	12437817	12439139	0.000000	0.000000	0.000000
FBgn0086687	-	3R	+	12439600	12447616	30.405756	53.836788	134.147430
FBgn0286507	-	3R	+	12447653	12449046	0.000000	0.000000	0.000000
FBgn0038053	-	3R	+	12449296	12456355	35.900200	23.885212	59.515816
FBgn0038054	-	3R	+	12452464	12453196	0.000000	0.000000	0.000000
FBgn0038055	-	3R	+	12456573	12458444	37.417442	24.894670	62.031120
FBgn0038056	-	3R	-	12458421	12460294	8.150618	5.540534	13.805588
FBgn0038057	-	3R	+	12460414	12462418	19.499395	13.462335	33.544678
FBgn0038058	-	3R	-	12462562	12465298	19.671568	13.087938	32.611778
FBgn0013277	-	3R	-	12465453	12467776	0.227534	0.151384	0.377209
FBgn0052865	-	3R	-	12475336	12478267	0.000000	0.000000	0.000000
FBgn0051354	-	3R	+	12502510	12504856	0.556489	0.370245	0.922555
FBgn0267866	-	3R	+	12504977	12505250	0.000000	0.000000	0.000000
FBgn0013278	-	3R	+	12505793	12508139	0.531712	0.353760	0.881479
FBgn0267867	-	3R	+	12508260	12508533	0.000000	0.000000	0.000000
FBgn0013279	-	3R	+	12509076	12511461	0.499382	0.332250	0.827882
FBgn0250910	-	3R	-	12511570	12548229	0.065399	0.043511	0.108419
FBgn0028374	-	3R	+	12526188	12529076	0.000000	0.000000	0.000000
FBgn0267680	-	3R	-	12532699	12533786	0.000000	0.000000	0.000000
FBgn0038063	-	3R	-	12550625	12595725	0.556856	0.419721	1.045836
FBgn0262383	-	3R	-	12551515	12551614	0.000000	0.000000	0.000000
FBgn0267681	-	3R	-	12614392	12615200	0.000000	0.000000	0.000000
FBgn0266247	-	3R	-	12618876	12619428	0.000000	0.000000	0.000000
FBgn0005671	-	3R	-	12623762	12627829	521.390686	374.300415	932.660522
FBgn0038065	-	3R	+	12628031	12630495	72.339249	56.407654	140.553391
FBgn0260444	-	3R	+	12630647	12633188	8.999543	6.313806	15.732383
FBgn0042207	-	3R	+	12633359	12634670	0.379630	0.252576	0.629355
FBgn0267682	-	3R	-	12634192	12634744	0.000000	0.000000	0.000000
FBgn0038067	-	3R	+	12634917	12636283	0.000000	0.000000	0.000000
FBgn0038068	-	3R	+	12636540	12637976	0.000000	0.000000	0.000000
FBgn0038069	-	3R	+	12638481	12640033	0.000000	0.000000	0.000000
FBgn0038070	-	3R	-	12640163	12642482	0.000000	0.000000	0.000000
FBgn0286031	-	3R	-	12645719	12646077	0.000000	0.000000	0.000000
FBgn0038071	-	3R	+	12648058	12652910	0.308036	0.204943	0.510666
FBgn0038072	-	3R	+	12654577	12660860	0.534553	0.355650	0.886189
FBgn0267146	-	3R	-	12661378	12662138	0.000000	0.000000	0.000000
FBgn0038073	-	3R	+	12662831	12673959	0.000000	0.000000	0.000000
FBgn0038074	-	3R	+	12674608	12676084	0.000000	0.000000	0.000000
FBgn0263621	-	3R	-	12676010	12676260	0.000000	0.000000	0.000000
FBgn0026207	-	3R	-	12676487	12679052	32.079891	21.343475	53.182461
FBgn0038076	-	3R	-	12679279	12681375	0.911569	0.606487	1.511211
FBgn0001296	-	3R	-	12682186	12689367	16.552652	13.344266	33.250481
FBgn0005355	-	3R	-	12689873	12691468	37.695488	25.079659	62.492065
FBgn0051347	-	3R	-	12691733	12692597	0.000000	0.000000	0.000000
FBgn0011745	-	3R	+	12691743	12694232	55.804630	37.128078	92.513641
FBgn0038078	-	3R	-	12694229	12694842	0.000000	0.000000	0.000000
FBgn0038079	-	3R	+	12695129	12697379	0.000000	0.000000	0.000000
FBgn0016693	-	3R	+	12697322	12704875	64.480316	46.375141	115.554947
FBgn0038080	-	3R	+	12705094	12705818	25.971838	17.279652	43.056450
FBgn0002905	-	3R	-	12705523	12712299	13.876468	9.232327	23.004587
FBgn0002719	-	3R	-	12713103	12722442	32.373779	27.526941	68.590057
FBgn0265162	-	3R	+	12727759	12728459	0.000000	0.000000	0.000000
FBgn0038083	-	3R	-	12741958	12743680	0.000000	0.000000	0.000000
FBgn0051345	-	3R	-	12811145	12817029	0.000000	0.000000	0.000000
FBgn0038088	-	3R	-	12855544	12859246	2.270961	1.629197	4.059539
FBgn0038090	-	3R	-	12910120	12911292	0.000000	0.000000	0.000000
FBgn0038092	-	3R	+	12916056	12934813	0.000000	0.000000	0.000000
FBgn0265167	-	3R	-	12930734	12931327	0.000000	0.000000	0.000000
FBgn0040493	-	3R	-	12950042	12967712	60.087063	49.741787	123.943756
FBgn0087021	-	3R	+	12961745	12963249	65.283058	43.434292	108.227097
FBgn0038095	-	3R	+	12963791	12965923	0.000000	0.000000	0.000000
FBgn0038097	-	3R	-	12965938	12967712	0.000000	0.000000	0.000000
FBgn0038098	-	3R	-	12967775	12977471	27.453442	21.009876	52.351212
FBgn0038099	-	3R	+	12978000	12980535	37.137768	24.708595	61.567471
FBgn0038100	-	3R	+	12980792	12985488	124.384018	85.654037	213.427856
FBgn0051342	-	3R	+	12986041	12991543	114.731255	78.378250	195.298462
FBgn0038102	-	3R	-	12987376	12988511	0.000000	0.000000	0.000000
FBgn0041710	-	3R	-	12991449	12993201	0.000000	0.000000	0.000000
FBgn0038105	-	3R	-	12993395	12995147	0.000000	0.000000	0.000000
FBgn0038106	-	3R	+	12995620	12996925	17.909250	11.915428	29.690186
FBgn0038107	-	3R	-	12996876	12997726	16.611485	11.051995	27.538734
FBgn0265083	-	3R	-	12996876	12997726	0.002317	0.001542	0.003841
FBgn0038108	-	3R	+	12998089	13008404	28.244143	20.106350	50.099857
FBgn0038110	-	3R	-	13008384	13011310	37.833080	25.171204	62.720169
FBgn0038109	-	3R	+	13009895	13011086	0.000000	0.000000	0.000000
FBgn0020496	-	3R	+	13011649	13026275	92.484764	158.490204	394.916870
FBgn0283438	-	3R	-	13026283	13030659	41.132450	36.766819	91.613464
FBgn0283439	-	3R	-	13028920	13030307	0.174690	0.116225	0.289603
FBgn0002354	-	3R	+	13030913	13031598	9.938294	6.612172	16.475832
FBgn0003308	-	3R	+	13032528	13038020	0.000000	0.000000	0.000000
FBgn0038113	-	3R	+	13038375	13040184	0.000000	0.000000	0.000000
FBgn0003450	-	3R	-	13040165	13042770	11.418119	7.782868	19.392908
FBgn0038114	-	3R	+	13042050	13044086	0.000000	0.000000	0.000000
FBgn0266615	-	3R	+	13044157	13044529	0.000000	0.000000	0.000000
FBgn0001217	-	3R	+	13044759	13047388	0.309108	0.205657	0.512443
FBgn0051157	-	3R	+	13047731	13049294	0.000000	0.000000	0.000000
FBgn0038115	-	3R	-	13049398	13051453	16.322414	10.859671	27.059509
FBgn0260962	-	3R	+	13052245	13056725	89.199303	59.346310	147.875763
FBgn0289439	-	3R	-	13056818	13057676	0.000000	0.000000	0.000000
FBgn0004666	-	3R	+	13057755	13078124	2.023488	6.180564	15.400379
FBgn0266302	-	3R	+	13085478	13085976	0.000000	0.000000	0.000000
FBgn0262365	-	3R	+	13086224	13086761	0.000000	0.000000	0.000000
FBgn0038118	-	3R	+	13088651	13163876	50.102375	33.334240	83.060364
FBgn0085337	-	3R	+	13089242	13090081	0.000000	0.000000	0.000000
FBgn0267683	-	3R	-	13105070	13105491	0.000000	0.000000	0.000000
FBgn0260793	-	3R	-	13121951	13155687	0.090511	0.060219	0.150050
FBgn0266578	-	3R	-	13132429	13155687	0.000000	0.000000	0.000000
FBgn0038126	-	3R	-	13208754	13214465	0.000000	0.000000	0.000000
FBgn0038127	-	3R	-	13219644	13220578	0.000000	0.000000	0.000000
FBgn0000024	-	3R	-	13222951	13259517	0.552588	0.524337	1.306514
FBgn0040551	-	3R	+	13260356	13262227	11.587269	8.585780	21.393559
FBgn0038128	-	3R	-	13262733	13264061	47.259254	31.442650	78.347008
FBgn0003598	-	3R	+	13264364	13270038	147.255234	113.941078	283.911896
FBgn0038129	-	3R	-	13269137	13272011	21.285524	14.161739	35.287418
FBgn0038130	-	3R	+	13279721	13284527	0.000000	0.000000	0.000000
FBgn0038131	-	3R	-	13284946	13286529	0.000000	0.000000	0.000000
FBgn0038132	-	3R	-	13287655	13288813	0.000000	0.000000	0.000000
FBgn0038133	-	3R	+	13290629	13291846	0.000000	0.000000	0.000000
FBgn0038134	-	3R	-	13292052	13293198	0.000000	0.000000	0.000000
FBgn0038135	-	3R	+	13294748	13298288	0.531955	0.353922	0.881882
FBgn0038136	-	3R	+	13298768	13302334	0.000000	0.000000	0.000000
FBgn0052473	-	3R	+	13302648	13312785	50.531082	83.020554	206.865891
FBgn0262844	-	3R	+	13303426	13303856	0.000000	0.000000	0.000000
FBgn0264991	-	3R	-	13312855	13313188	0.000000	0.000000	0.000000
FBgn0286885	-	3R	+	13313340	13313974	0.077953	0.051864	0.129231
FBgn0266455	-	3R	-	13318991	13319270	0.000000	0.000000	0.000000
FBgn0038139	-	3R	-	13329070	13334166	0.000000	0.000000	0.000000
FBgn0038140	-	3R	+	13338330	13345106	0.000000	0.000000	0.000000
FBgn0045442	-	3R	+	13353673	13355413	0.000000	0.000000	0.000000
FBgn0086371	-	3R	-	13361816	13366910	33.644367	28.167833	70.187004
FBgn0027610	-	3R	+	13364938	13369278	15.232427	12.825997	31.959089
FBgn0038142	-	3R	+	13369648	13370346	0.000000	0.000000	0.000000
FBgn0023495	-	3R	-	13370240	13371904	0.000000	0.000000	0.000000
FBgn0259831	-	3R	+	13372630	13373326	0.000000	0.000000	0.000000
FBgn0038143	-	3R	-	13373104	13379775	1.852046	1.246597	3.106199
FBgn0264987	-	3R	+	13376903	13377395	0.460446	0.306345	0.763333
FBgn0038144	-	3R	+	13379842	13381509	0.000000	0.000000	0.000000
FBgn0044511	-	3R	-	13381276	13381809	14.738947	10.492464	26.144524
FBgn0038145	-	3R	+	13382106	13385283	583.489136	521.040710	1298.299683
FBgn0038146	-	3R	-	13385648	13388709	21.927866	14.589105	36.352299
FBgn0038147	-	3R	-	13389059	13395197	0.000000	0.000000	0.000000
FBgn0040553	-	3R	-	13396694	13397140	0.000000	0.000000	0.000000
FBgn0038148	-	3R	+	13397835	13398583	0.000000	0.000000	0.000000
FBgn0038149	-	3R	-	13398526	13401862	546.316406	363.476654	905.690430
FBgn0053977	-	3R	-	13402559	13403051	9.621177	6.401186	15.950111
FBgn0038150	-	3R	-	13403423	13404870	0.000000	0.000000	0.000000
FBgn0038151	-	3R	-	13405109	13406998	0.000000	0.000000	0.000000
FBgn0041711	-	3R	-	13409543	13415286	0.000000	0.000000	0.000000
FBgn0038153	-	3R	+	13420279	13423140	0.000000	0.000000	0.000000
FBgn0267151	-	3R	-	13425833	13426178	0.000000	0.000000	0.000000
FBgn0000046	-	3R	+	13425983	13428375	13.994972	11.272014	28.086962
FBgn0004049	-	3R	-	13428867	13434984	89.615265	67.048073	167.066559
FBgn0261814	-	3R	-	13438587	13439209	0.000000	0.000000	0.000000
FBgn0267239	-	3R	-	13443070	13444076	0.000000	0.000000	0.000000
FBgn0038156	-	3R	+	13450590	13464184	0.093110	0.061948	0.154359
FBgn0040554	-	3R	-	13455511	13466106	0.000000	0.000000	0.000000
FBgn0286034	-	3R	-	13459671	13466106	0.000000	0.000000	0.000000
FBgn0262323	-	3R	-	13464219	13464311	0.000000	0.000000	0.000000
FBgn0267574	-	3R	+	13466495	13466722	0.000000	0.000000	0.000000
FBgn0267149	-	3R	+	13478265	13478780	0.000000	0.000000	0.000000
FBgn0038157	-	3R	-	13522951	13523535	0.000000	0.000000	0.000000
FBgn0287587	-	3R	-	13528597	13529356	0.000000	0.000000	0.000000
FBgn0284419	-	3R	+	13541913	13542314	0.000000	0.000000	0.000000
FBgn0051337	-	3R	-	13543966	13545400	0.000000	0.000000	0.000000
FBgn0264430	-	3R	+	13574825	13575479	0.000000	0.000000	0.000000
FBgn0038158	-	3R	+	13587997	13588725	0.017833	0.011865	0.029564
FBgn0038159	-	3R	-	13591632	13592657	0.000000	0.000000	0.000000
FBgn0038160	-	3R	-	13607078	13609246	0.000000	0.000000	0.000000
FBgn0003060	-	3R	-	13611583	13612433	0.000000	0.000000	0.000000
FBgn0038161	-	3R	+	13615917	13616492	0.000000	0.000000	0.000000
FBgn0267240	-	3R	-	13617750	13618559	0.000000	0.000000	0.000000
FBgn0267154	-	3R	-	13630873	13631379	0.000000	0.000000	0.000000
FBgn0038163	-	3R	+	13631942	13634861	0.000000	0.000000	0.000000
FBgn0263396	-	3R	-	13634862	13646304	438.676697	508.019592	1265.854248
FBgn0015778	-	3R	+	13647004	13654527	463.679291	353.590973	881.057861
FBgn0010258	-	3R	-	13654556	13656394	0.000000	0.000000	0.000000
FBgn0004237	-	3R	-	13656846	13660531	272.210938	234.604858	584.575073
FBgn0004587	-	3R	+	13661311	13666891	199.646423	192.808075	480.428192
FBgn0038165	-	3R	-	13667046	13674542	0.000000	0.000000	0.000000
FBgn0038166	-	3R	-	13675092	13676681	32.719860	21.769260	54.243408
FBgn0038167	-	3R	+	13676549	13679430	31.645773	22.338223	55.661110
FBgn0038168	-	3R	-	13679440	13687210	24.132933	17.114948	42.646053
FBgn0024555	-	3R	+	13683921	13693905	75.273132	55.691177	138.768112
FBgn0038170	-	3R	+	13694053	13695513	0.000000	0.000000	0.000000
FBgn0028487	-	3R	-	13695263	13700838	24.438368	23.230534	57.884521
FBgn0002937	-	3R	+	13700565	13703164	0.000000	0.000000	0.000000
FBgn0038172	-	3R	-	13703084	13705402	0.478611	0.318431	0.793447
FBgn0038173	-	3R	+	13706757	13709129	0.000000	0.000000	0.000000
FBgn0051469	-	3R	-	13709159	13709939	0.000000	0.000000	0.000000
FBgn0040077	-	3R	-	13710017	13711835	36.996258	55.612362	138.571716
FBgn0040076	-	3R	-	13710017	13711835	0.000000	0.000000	0.000000
FBgn0054044	-	3R	-	13712469	13714204	0.000000	0.000000	0.000000
FBgn0085412	-	3R	+	13715207	13764667	1.062333	1.739594	4.334620
FBgn0267383	-	3R	-	13717454	13718176	0.000000	0.000000	0.000000
FBgn0038179	-	3R	+	13765756	13767103	0.000000	0.000000	0.000000
FBgn0038180	-	3R	+	13767549	13770732	0.000000	0.000000	0.000000
FBgn0038181	-	3R	+	13771495	13779317	5.290973	4.106262	10.231751
FBgn0260464	-	3R	+	13779624	13780795	0.000000	0.000000	0.000000
FBgn0259721	-	3R	+	13779624	13780795	16.363474	10.886989	27.127579
FBgn0038183	-	3R	+	13780964	13782082	14.280280	9.500993	23.674032
FBgn0000454	-	3R	+	13782288	13785676	94.829201	67.869316	169.112885
FBgn0267150	-	3R	-	13785806	13786583	0.000000	0.000000	0.000000
FBgn0051588	-	3R	+	13797953	13798025	0.000000	0.000000	0.000000
FBgn0051331	-	3R	-	13798198	13798270	0.000000	0.000000	0.000000
FBgn0259733	-	3R	+	13813109	13814648	1.067509	0.710238	1.769730
FBgn0259730	-	3R	+	13813109	13814648	1.236531	0.822692	2.049937
FBgn0259731	-	3R	+	13813109	13814648	1.659099	1.103836	2.750476
FBgn0259732	-	3R	+	13813109	13814648	1.432315	0.952951	2.374510
FBgn0263650	-	3R	+	13815279	13815778	0.000000	0.000000	0.000000
FBgn0263651	-	3R	+	13816231	13817127	0.000000	0.000000	0.000000
FBgn0002862	-	3R	-	13827151	13828008	0.000000	0.000000	0.000000
FBgn0262992	-	3R	+	13827968	13828427	0.000000	0.000000	0.000000
FBgn0266464	-	3R	-	13833497	13837991	19.662170	15.574539	38.807751
FBgn0051495	-	3R	-	13838240	13839934	7.082596	5.025052	12.521137
FBgn0286915	-	3R	+	13838388	13838522	0.000000	0.000000	0.000000
FBgn0038186	-	3R	-	13854599	13855454	0.000000	0.000000	0.000000
FBgn0267959	-	3R	-	13864597	13865095	0.000000	0.000000	0.000000
FBgn0008646	-	3R	-	13867345	13874916	0.000000	0.000000	0.000000
FBgn0000576	-	3R	+	13901853	13904620	0.000000	0.000000	0.000000
FBgn0038188	-	3R	-	13942238	13943460	0.000000	0.000000	0.000000
FBgn0038189	-	3R	-	13944654	13945812	0.000000	0.000000	0.000000
FBgn0047199	-	3R	+	13948420	13949742	29.672432	23.940384	59.653286
FBgn0038190	-	3R	-	13949454	13951138	48.671215	50.951061	126.956947
FBgn0016672	-	3R	+	13958789	13960474	19.397289	12.905455	32.157078
FBgn0038191	-	3R	-	13960712	13964174	51.741623	34.424870	85.777931
FBgn0015270	-	3R	+	13964885	13967075	40.138252	26.704885	66.541710
FBgn0264493	-	3R	-	13967061	14032057	487.141388	650.992432	1622.105835
FBgn0286041	-	3R	-	13970739	13970942	0.583333	0.388105	0.967057
FBgn0263414	-	3R	+	13971733	13974675	31.384029	36.540924	91.050591
FBgn0038194	-	3R	+	14029228	14031483	1.048459	0.697563	1.738149
FBgn0038195	-	3R	+	14032371	14035041	77.510826	51.569702	128.498444
FBgn0038196	-	3R	-	14035018	14036398	101.207413	87.318535	217.575348
FBgn0011971	-	3R	-	14044525	14044606	0.000000	0.000000	0.000000
FBgn0038197	-	3R	+	14056945	14087978	24.205013	18.374018	45.783333
FBgn0038198	-	3R	+	14089517	14092425	0.392097	0.416647	1.038177
FBgn0038199	-	3R	-	14092504	14096835	0.000000	0.000000	0.000000
FBgn0038200	-	3R	-	14097293	14098080	0.000000	0.000000	0.000000
FBgn0289440	-	3R	-	14099143	14099715	0.000000	0.000000	0.000000
FBgn0038201	-	3R	-	14099832	14103122	0.000000	0.000000	0.000000
FBgn0038202	-	3R	-	14104488	14108321	0.000000	0.000000	0.000000
FBgn0265168	-	3R	-	14109286	14110726	0.000000	0.000000	0.000000
