Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0082598	-	3L	+	7369843	7373711	139.137238	286.455475	659.819519
FBgn0052380	-	3L	-	7374050	7381474	26.866461	25.580511	58.921970
FBgn0016983	-	3L	+	7381614	7385637	96.165894	99.469330	229.116959
FBgn0035776	-	3L	-	7385648	7387914	0.000000	0.000000	0.000000
FBgn0035777	-	3L	+	7390742	7396013	0.000000	0.000000	0.000000
FBgn0052379	-	3L	+	7396355	7398208	0.000000	0.000000	0.000000
FBgn0035779	-	3L	+	7398285	7399912	0.213082	0.202883	0.467319
FBgn0035780	-	3L	+	7400070	7401671	0.000000	0.000000	0.000000
FBgn0035781	-	3L	-	7402332	7404181	0.000000	0.000000	0.000000
FBgn0063083	-	3L	+	7406323	7406617	0.000000	0.000000	0.000000
FBgn0265718	-	3L	-	7408493	7409707	0.000000	0.000000	0.000000
FBgn0259935	-	3L	+	7423827	7454717	0.000000	0.000000	0.000000
FBgn0014011	-	3L	-	7432762	7435190	39.167969	38.054161	87.653687
FBgn0035782	-	3L	-	7436808	7437466	0.000000	0.000000	0.000000
FBgn0052383	-	3L	-	7438421	7439405	0.000000	0.000000	0.000000
FBgn0052382	-	3L	-	7439554	7440733	0.000000	0.000000	0.000000
FBgn0053278	-	3L	+	7450853	7452159	0.000000	0.000000	0.000000
FBgn0035791	-	3L	-	7497211	7498831	1.200910	1.333278	3.071064
FBgn0267556	-	3L	-	7510942	7513354	0.000000	0.000000	0.000000
FBgn0035793	-	3L	+	7510986	7517316	42.729233	43.258446	99.641197
FBgn0268063	-	3L	+	7518997	7528013	0.328627	0.312897	0.720726
FBgn0028582	-	3L	+	7528780	7540012	22.408991	37.621052	86.656059
FBgn0035795	-	3L	-	7539060	7539836	0.000000	0.000000	0.000000
FBgn0052374	-	3L	-	7540269	7541168	0.000000	0.000000	0.000000
FBgn0052376	-	3L	-	7541582	7542457	0.000000	0.000000	0.000000
FBgn0035797	-	3L	-	7555780	7560037	0.442769	0.421576	0.971055
FBgn0035798	-	3L	+	7562610	7569499	0.000000	0.000000	0.000000
FBgn0035799	-	3L	+	7583454	7587248	0.000000	0.000000	0.000000
FBgn0035800	-	3L	-	7588608	7590998	0.000000	0.000000	0.000000
FBgn0035802	-	3L	+	7593091	7639573	3.286589	12.297900	28.326895
FBgn0267526	-	3L	-	7629991	7630508	0.000000	0.000000	0.000000
FBgn0086074	-	3L	+	7639717	7639794	0.000000	0.000000	0.000000
FBgn0053276	-	3L	-	7639811	7640446	12.544757	11.944308	27.512438
FBgn0035805	-	3L	-	7640798	7641648	18.394703	17.514252	40.342197
FBgn0052373	-	3L	+	7650548	7759123	2.521962	2.725522	6.277949
FBgn0035806	-	3L	+	7651180	7651900	0.000000	0.000000	0.000000
FBgn0035807	-	3L	-	7651866	7654752	32.183247	30.642813	70.582436
FBgn0261788	-	3L	-	7655389	7718395	0.115268	0.124714	0.287264
FBgn0265084	-	3L	-	7658409	7695654	0.000000	0.000000	0.000000
FBgn0035811	-	3L	+	7719350	7721472	24.236685	23.076609	53.154495
FBgn0035812	-	3L	-	7719899	7726473	24.148729	25.886654	59.627136
FBgn0035813	-	3L	-	7727804	7732191	0.000000	0.000000	0.000000
FBgn0035815	-	3L	-	7733250	7743041	0.048290	0.045979	0.105907
FBgn0035816	-	3L	+	7747344	7750552	0.000000	0.000000	0.000000
FBgn0035817	-	3L	+	7754409	7755168	0.000000	0.000000	0.000000
FBgn0001208	-	3L	+	7760453	7763166	0.252482	0.279209	0.643128
FBgn0023076	-	3L	-	7763233	7775603	0.687113	0.668132	1.538970
FBgn0052371	-	3L	-	7767269	7768352	0.000000	0.000000	0.000000
FBgn0052369	-	3L	-	7777105	7809825	1.264396	1.203876	2.773000
FBgn0016694	-	3L	-	7811458	7867369	0.725639	5.588065	12.871511
FBgn0052365	-	3L	+	7869042	7894814	25.266232	24.056877	55.412441
FBgn0003041	-	3L	-	7896109	7911954	43.621845	55.778172	128.479050
FBgn0035824	-	3L	+	7912463	7913763	10.391438	9.894056	22.789902
FBgn0035825	-	3L	-	7913664	7915120	15.904284	15.143034	34.880360
FBgn0052368	-	3L	+	7915437	7915846	0.000000	0.000000	0.000000
FBgn0024187	-	3L	-	7916650	7936120	10.101925	10.565659	24.336863
FBgn0035827	-	3L	+	7936373	7937258	91.386108	87.011963	200.422745
FBgn0264472	-	3L	-	7945713	7946322	0.000000	0.000000	0.000000
FBgn0041156	-	3L	+	7948186	7951563	0.000000	0.000000	0.000000
FBgn0010406	-	3L	+	7970588	7972449	30.898977	29.420013	67.765854
FBgn0027554	-	3L	-	7972449	7974991	27.368614	26.058630	60.023266
FBgn0035829	-	3L	-	7975438	7976154	90.871681	96.372169	221.982986
FBgn0035830	-	3L	+	7976406	7977849	33.567566	31.960873	73.618446
FBgn0035831	-	3L	-	7977805	7978650	23.118204	22.011665	50.701511
FBgn0011817	-	3L	+	7979046	8054147	19.912743	39.640728	91.308174
FBgn0052370	-	3L	-	8028546	8028618	0.000000	0.000000	0.000000
FBgn0026263	-	3L	-	8054333	8058713	7.171247	8.139709	18.748947
FBgn0267527	-	3L	+	8055801	8056208	0.000000	0.000000	0.000000
FBgn0267528	-	3L	+	8057501	8058093	0.000000	0.000000	0.000000
FBgn0052358	-	3L	-	8060214	8060296	0.000000	0.000000	0.000000
FBgn0052359	-	3L	-	8060451	8060533	0.000000	0.000000	0.000000
FBgn0052360	-	3L	-	8060674	8060756	0.000000	0.000000	0.000000
FBgn0262579	-	3L	+	8063874	8108897	6.491407	32.329048	74.466507
FBgn0052361	-	3L	-	8065643	8065725	0.000000	0.000000	0.000000
FBgn0052362	-	3L	-	8065994	8066076	0.000000	0.000000	0.000000
FBgn0052363	-	3L	-	8068208	8068290	0.000000	0.000000	0.000000
FBgn0260967	-	3L	-	8068413	8069267	0.000000	0.000000	0.000000
FBgn0260968	-	3L	-	8069453	8069960	0.000000	0.000000	0.000000
FBgn0264705	-	3L	-	8081924	8083200	0.000000	0.000000	0.000000
FBgn0035833	-	3L	-	8087635	8091786	7.832348	7.457457	17.177454
FBgn0028379	-	3L	+	8109132	8110043	0.000000	0.000000	0.000000
FBgn0027549	-	3L	+	8110368	8113406	38.581360	40.575775	93.461960
FBgn0262442	-	3L	+	8111107	8111177	0.000000	0.000000	0.000000
FBgn0262716	-	3L	-	8113407	8115902	32.370148	31.614054	72.819588
FBgn0026252	-	3L	+	8116179	8121579	362.738617	345.376312	795.537415
FBgn0035838	-	3L	+	8121827	8123615	11.674363	11.115576	25.603539
FBgn0035839	-	3L	-	8123612	8124531	2.068103	1.969114	4.535645
FBgn0042112	-	3L	-	8124584	8125132	19.781818	18.834972	43.384342
FBgn0029113	-	3L	-	8125327	8127818	82.679253	78.721855	181.327377
FBgn0010350	-	3L	+	8127762	8131675	35.118279	36.486019	84.041641
FBgn0035842	-	3L	-	8131429	8137498	22.839685	21.746475	50.090683
FBgn0002899	-	3L	+	8137808	8142014	25.134996	23.931923	55.124622
FBgn0035844	-	3L	-	8141868	8151813	1.120804	1.067157	2.458083
FBgn0259916	-	3L	-	8154681	8158900	26.332449	27.227962	62.716698
FBgn0264478	-	3L	-	8159361	8159774	0.000000	0.000000	0.000000
FBgn0035845	-	3L	-	8160315	8165518	0.000000	0.000000	0.000000
FBgn0040290	-	3L	-	8170640	8175978	30.712954	29.242893	67.357880
FBgn0020392	-	3L	-	8176135	8178429	160.656174	152.966461	352.341858
FBgn0035847	-	3L	-	8178675	8180514	0.000000	0.000000	0.000000
FBgn0035848	-	3L	+	8180923	8183369	33.194153	31.605331	72.799500
FBgn0035849	-	3L	-	8183361	8186671	14.198367	14.206577	32.723331
FBgn0267529	-	3L	+	8183583	8183998	0.055593	0.052932	0.121923
FBgn0267530	-	3L	+	8184252	8185221	0.063441	0.060404	0.139135
FBgn0035850	-	3L	+	8186857	8191118	19.495895	25.774410	59.368595
FBgn0035851	-	3L	+	8191270	8196573	15.034818	14.315184	32.973495
FBgn0035852	-	3L	-	8191522	8193116	0.000000	0.000000	0.000000
FBgn0035853	-	3L	-	8195847	8197987	47.586380	76.845192	177.004669
FBgn0035854	-	3L	+	8198207	8199491	4.247759	4.052077	9.333527
FBgn0035855	-	3L	-	8201078	8202417	0.000000	0.000000	0.000000
FBgn0035856	-	3L	+	8202792	8203345	0.000000	0.000000	0.000000
FBgn0052364	-	3L	-	8209577	8210743	11.746654	11.184406	25.762083
FBgn0035857	-	3L	+	8211890	8213622	0.000000	0.000000	0.000000
FBgn0040832	-	3L	+	8215280	8216198	0.000000	0.000000	0.000000
FBgn0035858	-	3L	-	8218232	8218983	0.000000	0.000000	0.000000
FBgn0035859	-	3L	+	8222141	8222953	0.000000	0.000000	0.000000
FBgn0265089	-	3L	+	8229224	8230568	0.000000	0.000000	0.000000
FBgn0264604	-	3L	+	8230961	8231697	0.000000	0.000000	0.000000
FBgn0035861	-	3L	-	8231814	8240601	0.000000	0.000000	0.000000
FBgn0263219	-	3L	+	8238647	8282398	0.000000	0.000000	0.000000
FBgn0027569	-	3L	-	8282528	8289870	16.211380	17.587223	40.510284
FBgn0035865	-	3L	-	8290286	8295327	0.000000	0.000000	0.000000
FBgn0015793	-	3L	+	8297018	8298506	17.454298	17.777191	40.947857
FBgn0035866	-	3L	-	8298501	8299839	71.034355	67.634331	155.788437
FBgn0035867	-	3L	+	8300064	8302341	10.229588	9.739954	22.434942
FBgn0035868	-	3L	-	8302364	8304059	2.037363	1.939846	4.468227
FBgn0087039	-	3L	+	8304157	8305325	21.253080	20.235813	46.611027
FBgn0035870	-	3L	-	8305336	8306980	0.000000	0.000000	0.000000
FBgn0035871	-	3L	-	8307145	8308941	38.394550	41.127571	94.732956
FBgn0266958	-	3L	-	8309351	8310512	5.656846	5.386084	12.406268
FBgn0035872	-	3L	-	8310493	8315502	92.959557	89.992676	207.288513
FBgn0262361	-	3L	-	8318542	8318966	0.000000	0.000000	0.000000
FBgn0035873	-	3L	+	8320763	8322280	0.000000	0.000000	0.000000
FBgn0250833	-	3L	+	8325859	8328307	0.000000	0.000000	0.000000
FBgn0085491	-	3L	+	8328583	8330237	0.000000	0.000000	0.000000
FBgn0035875	-	3L	+	8336672	8338595	0.000000	0.000000	0.000000
FBgn0035876	-	3L	+	8339051	8340276	14.621631	13.921774	32.067318
FBgn0011762	-	3L	+	8340314	8344404	19.053537	18.141550	41.787121
FBgn0035877	-	3L	+	8340785	8342876	11.834647	11.268188	25.955065
FBgn0035878	-	3L	-	8344421	8346382	64.613152	64.025589	147.476105
FBgn0035879	-	3L	+	8346561	8352279	18.427902	20.162552	46.442280
FBgn0035880	-	3L	-	8352355	8356296	0.758893	0.748749	1.724663
FBgn0263553	-	3L	-	8354184	8354241	0.000000	0.000000	0.000000
FBgn0001248	-	3L	-	8356404	8360906	253.113190	344.813324	794.240540
FBgn0001253	-	3L	+	8372405	8391171	0.043263	0.042307	0.097450
FBgn0035886	-	3L	+	8391540	8392377	0.000000	0.000000	0.000000
FBgn0035887	-	3L	-	8392820	8393649	0.000000	0.000000	0.000000
FBgn0035888	-	3L	+	8396000	8402295	2.079969	2.572356	5.925147
FBgn0035889	-	3L	-	8402168	8405277	14.841828	14.692628	33.842896
FBgn0053057	-	3L	-	8402168	8405277	4.471329	4.322147	9.955603
FBgn0035890	-	3L	+	8405454	8407354	3.281462	3.159297	7.277102
FBgn0265102	-	3L	-	8407268	8412825	5.970496	6.455751	14.870131
FBgn0266667	-	3L	+	8411851	8415910	8.343283	7.943936	18.298006
FBgn0010431	-	3L	+	8413012	8414103	242.445969	230.841431	531.718506
FBgn0052354	-	3L	-	8415857	8422205	0.289909	0.276033	0.635812
FBgn0020224	-	3L	+	8424954	8432246	72.335953	135.743500	312.670624
FBgn0263352	-	3L	-	8432322	8442381	47.142509	47.845711	110.207481
FBgn0035896	-	3L	-	8443042	8449377	16.027586	16.442890	37.874439
FBgn0010825	-	3L	+	8449922	8472669	49.879269	54.618515	125.807907
FBgn0262719	-	3L	-	8472807	8507146	0.000000	0.000000	0.000000
FBgn0035900	-	3L	-	8507469	8509763	4.642997	4.420762	10.182753
FBgn0035901	-	3L	+	8510003	8513007	2.506683	2.386702	5.497512
FBgn0035903	-	3L	+	8512767	8518738	0.104276	0.100839	0.232271
FBgn0035902	-	3L	-	8513874	8514921	8.078788	7.692101	17.717932
FBgn0035904	-	3L	+	8518885	8520295	7.354143	7.002141	16.128681
FBgn0086348	-	3L	+	8520552	8521489	0.000000	0.000000	0.000000
FBgn0035906	-	3L	-	8521429	8523501	44.069717	88.338570	203.478424
FBgn0035907	-	3L	-	8523742	8524866	17.123690	16.304073	37.554688
FBgn0024236	-	3L	+	8525244	8534503	54.767410	81.763039	188.332413
FBgn0035909	-	3L	+	8534977	8538013	32.212341	34.334526	79.085915
FBgn0260442	-	3L	+	8545001	8574409	12.096605	27.118776	62.465199
FBgn0264511	-	3L	+	8569335	8569864	0.000000	0.000000	0.000000
FBgn0262387	-	3L	+	8571799	8571898	0.000000	0.000000	0.000000
FBgn0035911	-	3L	-	8574407	8576078	36.937912	35.169899	81.010094
FBgn0262508	-	3L	+	8576808	8599617	0.356879	0.587590	1.353452
FBgn0017430	-	3L	-	8599442	8600879	6.468183	6.158587	14.185646
FBgn0017579	-	3L	+	8601006	8602392	1591.458862	1515.284546	3490.295654
FBgn0060292	-	3L	+	8601473	8601552	0.000000	0.000000	0.000000
FBgn0060291	-	3L	+	8601948	8602031	0.000000	0.000000	0.000000
FBgn0017429	-	3L	-	8602411	8604149	25.322271	24.110233	55.535347
FBgn0035914	-	3L	+	8604657	8617074	0.147876	0.233090	0.536899
FBgn0035915	-	3L	+	8617235	8619474	0.000000	0.000000	0.000000
FBgn0052351	-	3L	+	8619888	8622091	0.000000	0.000000	0.000000
FBgn0035916	-	3L	-	8622039	8623901	11.351036	10.807725	24.894438
FBgn0035917	-	3L	+	8624371	8638813	0.745553	4.623864	10.650575
FBgn0035918	-	3L	-	8631509	8634069	69.761581	66.422478	152.997086
FBgn0052029	-	3L	+	8640439	8643584	0.000000	0.000000	0.000000
FBgn0035921	-	3L	-	8644916	8646822	0.000000	0.000000	0.000000
FBgn0035922	-	3L	+	8647145	8651011	0.000000	0.000000	0.000000
FBgn0000121	-	3L	-	8647261	8648936	5.815773	5.537405	12.754818
FBgn0001168	-	3L	+	8675759	8679253	2.761884	2.629688	6.057205
FBgn0011509	-	3L	-	8718949	8720225	25.682819	25.542671	58.834808
FBgn0052022	-	3L	-	8720280	8721272	17.783583	17.205278	39.630516
FBgn0035923	-	3L	+	8721324	8726108	13.337082	12.989394	29.919680
FBgn0264696	-	3L	-	8725520	8725774	0.035293	0.033604	0.077403
FBgn0000357	-	3L	+	8726791	8727613	117.420647	111.800369	257.520203
FBgn0000355	-	3L	+	8728481	8729066	132.466019	126.125603	290.516815
FBgn0000358	-	3L	+	8729865	8730604	172.082947	163.846298	377.402374
FBgn0000356	-	3L	+	8731944	8732599	38.051723	36.230400	83.452843
FBgn0003149	-	3L	-	8732858	8745310	6.405527	9.026767	20.792192
FBgn0040828	-	3L	-	8749139	8749726	0.000000	0.000000	0.000000
FBgn0265720	-	3L	-	8751234	8751669	0.000000	0.000000	0.000000
FBgn0266084	-	3L	+	8753619	8798719	3.199710	11.928231	27.475403
FBgn0035924	-	3L	+	8755989	8757167	0.000000	0.000000	0.000000
FBgn0035926	-	3L	-	8788144	8788545	0.000000	0.000000	0.000000
FBgn0035928	-	3L	-	8798730	8800532	0.000000	0.000000	0.000000
FBgn0035929	-	3L	-	8801540	8802164	0.000000	0.000000	0.000000
FBgn0085455	-	3L	+	8802463	8803599	0.633072	0.602770	1.388417
FBgn0052023	-	3L	-	8803602	8804182	0.000000	0.000000	0.000000
FBgn0085456	-	3L	+	8804764	8805812	0.000000	0.000000	0.000000
FBgn0035931	-	3L	-	8805811	8807213	0.000000	0.000000	0.000000
FBgn0052024	-	3L	+	8807601	8808407	0.000000	0.000000	0.000000
FBgn0035932	-	3L	+	8808544	8809307	0.000000	0.000000	0.000000
FBgn0286938	-	3L	+	8809523	8810031	0.000000	0.000000	0.000000
FBgn0035933	-	3L	+	8810395	8811265	0.000000	0.000000	0.000000
FBgn0263930	-	3L	+	8827505	8891192	1.984832	1.889829	4.353019
FBgn0052026	-	3L	+	8836462	8838843	0.000000	0.000000	0.000000
FBgn0267473	-	3L	-	8844944	8845814	0.000000	0.000000	0.000000
FBgn0262788	-	3L	-	8888145	8888633	0.000000	0.000000	0.000000
FBgn0267531	-	3L	-	8891556	8893800	0.000000	0.000000	0.000000
FBgn0020633	-	3L	+	8891596	8894310	91.446350	87.069321	200.554855
FBgn0266757	-	3L	-	8905918	8912671	0.000000	0.000000	0.000000
FBgn0035936	-	3L	+	8912499	8932065	122.302574	120.127747	276.701416
FBgn0264701	-	3L	+	8915233	8915668	0.000000	0.000000	0.000000
FBgn0264305	-	3L	-	8932235	8954272	13.711904	15.043604	34.651329
FBgn0264307	-	3L	-	8937100	8954463	1.565267	2.748556	6.331005
FBgn0040321	-	3L	+	8955021	8956551	0.540823	0.514937	1.186102
FBgn0011787	-	3L	+	8956791	8957584	185.422760	176.547592	406.658508
FBgn0035941	-	3L	+	8958857	8960921	0.000000	0.000000	0.000000
FBgn0035942	-	3L	-	8961274	8964769	8.791027	8.382715	19.308687
FBgn0035943	-	3L	-	8964912	8966374	0.000000	0.000000	0.000000
FBgn0035944	-	3L	+	8966829	8968171	32.246323	33.203392	76.480469
FBgn0035945	-	3L	+	8968528	8971752	33.505314	32.509689	74.882599
FBgn0086706	-	3L	-	8972056	8974765	95.407761	93.754440	215.953323
FBgn0035947	-	3L	+	8975046	8977401	51.315197	48.859020	112.541527
FBgn0035948	-	3L	-	8977395	8979880	0.285047	0.271403	0.625149
FBgn0035949	-	3L	+	8981795	8983212	0.000000	0.000000	0.000000
FBgn0263199	-	3L	-	8982212	8986091	6.128817	9.038276	20.818701
FBgn0035951	-	3L	+	8986710	8989135	20.095938	19.913021	45.867508
FBgn0035952	-	3L	-	8989069	8990228	0.000000	0.000000	0.000000
FBgn0016070	-	3L	-	8990317	8997989	730.900330	876.075073	2017.945068
FBgn0035953	-	3L	+	8998184	9002566	24.697338	23.515493	54.165424
FBgn0035954	-	3L	+	9005196	9007249	0.000000	0.000000	0.000000
FBgn0035955	-	3L	-	9008624	9009838	90.389938	86.063469	198.237991
FBgn0035956	-	3L	-	9012686	9019246	0.000000	0.000000	0.000000
FBgn0287462	-	3L	-	9036594	9040929	0.000000	0.000000	0.000000
FBgn0028789	-	3L	+	9041375	9045042	0.000000	0.000000	0.000000
FBgn0035957	-	3L	+	9047439	9048724	1.261275	1.200905	2.766155
FBgn0000116	-	3L	-	9048781	9066027	19.717272	109.725182	252.740219
FBgn0035959	-	3L	-	9067195	9072731	50.169632	52.560638	121.067795
FBgn0035960	-	3L	+	9073105	9074467	3.849923	3.665648	8.443429
FBgn0023479	-	3L	+	9074643	9092131	0.618857	0.647558	1.491580
FBgn0043806	-	3L	+	9093053	9094856	0.000000	0.000000	0.000000
FBgn0040827	-	3L	+	9096877	9097494	21.323624	22.425270	51.654209
FBgn0011206	-	3L	-	9097629	9134405	1.047038	2.566613	5.911920
FBgn0035964	-	3L	+	9134560	9135916	26.463543	26.380363	60.764343
FBgn0035965	-	3L	-	9135709	9137181	17.080074	16.262547	37.459034
FBgn0263456	-	3L	+	9137860	9145693	0.395589	0.418822	0.964711
FBgn0263556	-	3L	+	9144593	9144697	0.009533	0.011625	0.026776
FBgn0004244	-	3L	-	9145838	9182149	0.090831	0.093504	0.215375
FBgn0035968	-	3L	-	9203065	9208853	0.077781	0.083910	0.193277
FBgn0035969	-	3L	+	9211880	9215256	29.350834	27.945972	64.370552
FBgn0266957	-	3L	+	9222024	9222433	0.000000	0.000000	0.000000
FBgn0035970	-	3L	-	9235150	9236648	0.000000	0.000000	0.000000
FBgn0035971	-	3L	+	9250225	9251338	0.000000	0.000000	0.000000
FBgn0264000	-	3L	+	9251978	9288522	0.000000	0.000000	0.000000
FBgn0035975	-	3L	+	9334332	9338336	0.134142	0.217992	0.502122
FBgn0035976	-	3L	+	9338810	9348336	0.205174	0.424566	0.977942
FBgn0035977	-	3L	+	9349609	9351489	0.000000	0.000000	0.000000
FBgn0035978	-	3L	-	9350867	9358935	80.816460	110.769081	255.144730
FBgn0052040	-	3L	+	9354033	9355457	0.000000	0.000000	0.000000
FBgn0052039	-	3L	+	9358999	9359996	11.508513	11.894862	27.398542
FBgn0085484	-	3L	+	9360316	9362042	7.400000	7.045803	16.229254
FBgn0085485	-	3L	+	9362108	9362734	0.000000	0.000000	0.000000
FBgn0004379	-	3L	-	9362636	9367046	50.111794	50.624863	116.608955
FBgn0035980	-	3L	+	9364350	9365240	23.390572	22.270996	51.298851
FBgn0035981	-	3L	+	9367377	9370300	86.124634	83.583229	192.525009
FBgn0011769	-	3L	-	9370195	9371238	5.986485	5.907217	13.606641
FBgn0001229	-	3L	-	9371511	9372497	0.015198	0.014471	0.033331
FBgn0001228	-	3L	+	9372722	9374964	0.245759	0.259736	0.598274
FBgn0001223	-	3L	+	9372931	9374964	8.446155	15.784689	36.358341
FBgn0035982	-	3L	+	9375430	9376293	0.115741	0.110201	0.253836
FBgn0001225	-	3L	-	9376418	9377427	598.482178	584.377930	1346.052002
FBgn0001227	-	3L	-	9377802	9379534	0.818156	0.778995	1.794333
FBgn0263492	-	3L	+	9378160	9381119	1.218247	1.159936	2.671789
FBgn0001224	-	3L	+	9381882	9382765	4.277149	4.072426	9.380396
FBgn0001226	-	3L	+	9384063	9385694	660.454895	724.383118	1668.538940
FBgn0263494	-	3L	-	9385646	9386112	3.822737	3.639764	8.383806
FBgn0263493	-	3L	+	9386112	9386463	668.871643	636.856445	1466.930664
FBgn0035983	-	3L	-	9386827	9399227	14.863286	16.582535	38.196095
FBgn0015218	-	3L	-	9399618	9402460	472.981598	646.107910	1488.240479
FBgn0035985	-	3L	+	9404797	9406174	1.209035	1.151165	2.651586
FBgn0035986	-	3L	-	9406179	9410832	25.566105	32.466228	74.782486
FBgn0288470	-	3L	+	9411038	9413835	51.433907	68.937088	158.789200
FBgn0035989	-	3L	-	9413596	9426758	10.742017	18.263868	42.068863
FBgn0035988	-	3L	-	9415755	9417388	0.000000	0.000000	0.000000
FBgn0023129	-	3L	+	9423253	9424781	39.728584	37.826996	87.130440
FBgn0015296	-	3L	+	9427010	9428671	44.842529	42.696167	98.346046
FBgn0005533	-	3L	-	9428795	9429821	1589.811279	1513.715698	3486.682373
FBgn0082953	-	3L	-	9429374	9429518	0.034483	0.032832	0.075626
FBgn0040305	-	3L	+	9430312	9439490	14.625871	17.937683	41.317528
FBgn0260431	-	3L	-	9433686	9435399	3.200559	3.047366	7.019281
FBgn0260859	-	3L	-	9438482	9442267	21.192430	20.178066	46.478016
FBgn0267532	-	3L	+	9438984	9439450	0.000000	0.000000	0.000000
FBgn0035993	-	3L	-	9440056	9442267	27.896698	26.561438	61.181427
FBgn0053926	-	3L	+	9443232	9446388	0.619655	0.589996	1.358992
FBgn0035995	-	3L	+	9446864	9450785	11.327134	10.784966	24.842016
FBgn0035996	-	3L	-	9450545	9451572	3.416909	3.253361	7.493768
FBgn0266124	-	3L	+	9451876	9452790	32.502151	30.946453	71.281845
FBgn0035997	-	3L	-	9452803	9456281	66.252693	66.377907	152.894394
FBgn0035999	-	3L	+	9456318	9459370	5.961764	6.943010	15.992479
FBgn0267533	-	3L	+	9456339	9457296	0.521246	0.496297	1.143167
FBgn0035998	-	3L	-	9456342	9457669	13.762685	13.103941	30.183527
FBgn0036000	-	3L	-	9459369	9460799	8.752673	8.333731	19.195858
FBgn0266101	-	3L	+	9461050	9475475	47.750359	71.796326	165.375137
FBgn0011327	-	3L	-	9475493	9476965	86.982063	90.561897	208.599640
FBgn0036004	-	3L	+	9477038	9486530	68.413605	65.139023	150.040771
FBgn0036005	-	3L	-	9486448	9487790	34.450912	32.801937	75.555756
FBgn0052036	-	3L	-	9488050	9489233	0.000000	0.000000	0.000000
FBgn0052037	-	3L	-	9489502	9492215	0.000000	0.000000	0.000000
FBgn0036007	-	3L	-	9494555	9505328	100.356506	113.657982	261.798981
FBgn0036008	-	3L	-	9506818	9509583	48.766991	46.432785	106.952950
FBgn0010408	-	3L	-	9509793	9511531	943.666748	1218.894775	2807.593506
FBgn0267534	-	3L	+	9510017	9510889	1.044782	0.994774	2.291356
FBgn0086075	-	3L	-	9510720	9510807	0.173677	0.165364	0.380898
FBgn0053703	-	3L	-	9512008	9512660	0.000000	0.000000	0.000000
FBgn0053702	-	3L	-	9512797	9513409	0.000000	0.000000	0.000000
FBgn0053701	-	3L	-	9513645	9513959	0.000000	0.000000	0.000000
FBgn0053700	-	3L	-	9514119	9525544	0.000000	0.000000	0.000000
FBgn0036009	-	3L	+	9529067	9531386	0.000000	0.000000	0.000000
FBgn0036010	-	3L	-	9542245	9543999	0.000000	0.000000	0.000000
FBgn0261555	-	3L	+	9547220	9596713	0.702269	1.874989	4.318837
FBgn0267966	-	3L	-	9597171	9598375	0.000000	0.000000	0.000000
FBgn0267796	-	3L	+	9597764	9614001	0.092804	0.092118	0.212184
FBgn0036014	-	3L	+	9598988	9600341	0.000000	0.000000	0.000000
FBgn0036015	-	3L	-	9600490	9601325	0.581340	0.553514	1.274961
FBgn0036016	-	3L	+	9601523	9602548	0.000000	0.000000	0.000000
FBgn0267348	-	3L	+	9614914	9623980	11.061114	12.531274	28.864449
FBgn0036018	-	3L	+	9624237	9627321	20.147301	19.182961	44.185894
FBgn0036019	-	3L	-	9627316	9629193	0.000000	0.000000	0.000000
FBgn0036020	-	3L	+	9628676	9631795	40.106384	45.030209	103.722267
FBgn0016081	-	3L	-	9631834	9679103	4.558874	4.487967	10.337552
FBgn0036022	-	3L	+	9638112	9639021	0.554945	0.528383	1.217073
FBgn0036023	-	3L	+	9639271	9640140	0.000000	0.000000	0.000000
FBgn0036024	-	3L	+	9641013	9641913	1.355161	1.290297	2.972061
FBgn0053696	-	3L	+	9644109	9659433	0.000000	0.000000	0.000000
FBgn0036028	-	3L	+	9679201	9681060	8.157674	7.767211	17.890940
FBgn0087040	-	3L	+	9681268	9683370	312.663269	297.697815	685.715027
FBgn0036030	-	3L	-	9683579	9696700	51.995876	92.379082	212.785309
FBgn0036029	-	3L	+	9685171	9686250	0.000000	0.000000	0.000000
FBgn0267454	-	3L	+	9693821	9694705	0.000000	0.000000	0.000000
FBgn0266596	-	3L	+	9695043	9695650	0.000000	0.000000	0.000000
FBgn0015321	-	3L	+	9698336	9700481	170.023392	185.003494	426.135742
FBgn0036031	-	3L	-	9700517	9703595	0.000000	0.000000	0.000000
FBgn0036032	-	3L	+	9704331	9710329	21.136675	20.492638	47.202599
FBgn0040475	-	3L	-	9710422	9713827	37.060112	35.286251	81.278099
FBgn0045823	-	3L	+	9714324	9717716	452.409180	448.461639	1032.983398
FBgn0065081	-	3L	+	9716803	9716875	0.026607	0.025333	0.058353
FBgn0036035	-	3L	-	9717786	9719144	48.606102	47.438400	109.269279
FBgn0036036	-	3L	+	9719328	9720464	7.184682	6.840791	15.757030
FBgn0261530	-	3L	-	9720414	9723194	41.170002	39.199421	90.291664
FBgn0036038	-	3L	+	9723423	9726706	6.936783	6.604757	15.213352
FBgn0036039	-	3L	+	9726895	9729650	42.456913	43.417362	100.007256
FBgn0019644	-	3L	+	9729999	9731224	95.606750	91.030586	209.679214
FBgn0036040	-	3L	-	9731238	9733807	0.000000	0.000000	0.000000
FBgn0263541	-	3L	-	9733659	9733780	0.000000	0.000000	0.000000
FBgn0259163	-	3L	-	9734012	9760395	0.440513	0.591718	1.362959
FBgn0265448	-	3L	+	9741403	9744403	0.000000	0.000000	0.000000
